round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,probe_seed,support_hash,query_hash
20,59,4,1.7615987062454224,1.7583434581756592,52.21863555908203,-50.46029210090637,-50.45703685283661,50.45703685283661,0.002252972856763615,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,59,5,1.7615987062454224,2.075387716293335,36.983642578125,-34.908254861831665,-35.22204387187958,35.22204387187958,0.005286649587640383,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,59,6,1.7615987062454224,2.097701072692871,36.714454650878906,-34.616753578186035,-34.952855944633484,34.952855944633484,0.003054179938289093,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,59,7,1.7615987062454224,2.069904088973999,39.01997756958008,-36.95007348060608,-37.258378863334656,37.258378863334656,0.004134674181285543,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,59,8,1.7615987062454224,2.1362767219543457,32.39377212524414,-30.257495403289795,-30.63217341899872,30.63217341899872,0.008431309050926379,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,59,9,1.7615987062454224,1.6663217544555664,39.98344421386719,-38.31712245941162,-38.221845507621765,38.221845507621765,0.0021916703736420923,2358881,40500d2a0c086d051719339d99b16f8a4d2814bfa2acceaa075f7ca191c9fe9a,0587e2851dd1f4f343cea2991f9fd1a9ccde4a95b51afebcb7cd22cb8286d10f
20,11,0,2.326777935028076,1.983177900314331,44.717044830322266,-42.733866930007935,-42.39026689529419,42.39026689529419,0.0008526674010888991,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,1,2.326777935028076,2.2631471157073975,22.839750289916992,-20.576603174209595,-20.512972354888916,20.512972354888916,0.005689603393343686,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,2,2.326777935028076,1.749677062034607,63.681640625,-61.93196356296539,-61.354862689971924,61.354862689971924,-0.0035664449296209997,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,3,2.326777935028076,2.2518632411956787,26.42400550842285,-24.172142267227173,-24.097227573394775,24.097227573394775,0.00031267444042199844,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
