round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,gradient_norm,delta_norm,alignment_valid,probe_seed,support_hash,query_hash,task_hash
1,33,9,2.632310390472412,2.6433615684509277,1.3759410381317139,1.2674205303192139,1.2563693523406982,0.0,0.004905690406496906,2.5171491806746444,15.453828986564561,True,432902,3632127460c607da6e6f72374966278e2e1ce115f73ff5269a96ce01a8db800c,2d9b5d19ef21bf04eb900dfcf42daeef41bd556aab6bebef9806affae02dcc7f,06d7f844f996f0066d7cbc9ea324dc63d62782c0ec201c6fcc11ccb60879a6f9
1,81,0,2.5435831546783447,2.522017478942871,2.222564697265625,0.2994527816772461,0.3210184574127197,0.0,2.3926174827064664e-05,2.266153590762135,15.431840963869103,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,5819d85e27ce2802c70d1dc05aae1e784069455873808840b7a934502697bbfb
1,81,1,2.5435831546783447,2.5608010292053223,2.3355417251586914,0.22525930404663086,0.20804142951965332,0.0,0.0006443270367194729,2.1712646220705447,15.485883121904656,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,b6d52bd716389341b3d3a9928d0df713465678fdd6d1a08766a188c1144849ce
1,81,2,2.5435831546783447,2.444624423980713,2.183866024017334,0.2607583999633789,0.35971713066101074,0.0,-0.0008823162639532709,2.2394889262028994,15.447643380784278,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,9cff9fd285f061891d5b1cb6616ad7826bbefde42baabf0c7cea16f3ef9bac60
1,81,3,2.5435831546783447,2.565951347351074,2.291029214859009,0.27492213249206543,0.25255393981933594,0.0,0.0014176696785342259,2.414971350039279,15.50540600059142,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,089d03cd634d83644fbb15b717e244be71cf87b754c4de7d6efb3d86eaa7634e
1,81,4,2.5435831546783447,2.492093086242676,2.2040815353393555,0.2880115509033203,0.33950161933898926,0.0,0.0019825577084035487,2.2089812867788217,15.497548981500348,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,a0f3f6b183a723a18a280e0ad66a0d239e142f34450cde1a5afd4a76d43af12a
1,81,5,2.5435831546783447,2.6308887004852295,2.2368011474609375,0.394087553024292,0.3067820072174072,0.0,0.004714190704400164,2.3920553692812563,15.499367001430587,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,dfea0a90d0d7a2ac0b82246d18940c994176c77080ac06044f8dca5edc07d60d
1,81,6,2.5435831546783447,2.5762948989868164,2.198484182357788,0.3778107166290283,0.34509897232055664,0.0,0.005109002371420381,2.1942320469128895,15.498380570393822,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,12058dcc015cf096a0022f54a0dc66f1418a485962094c544a80b65e1cdd5086
1,81,7,2.5435831546783447,2.47285532951355,2.1640303134918213,0.3088250160217285,0.37955284118652344,0.0,0.0010038992019310545,2.294776696520279,15.484318718719047,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,b41cbc62c853919fde9a0a7a37bd397e259e2d4c7266da47a3e935ca6566f707
1,81,8,2.5435831546783447,2.5336036682128906,2.1965296268463135,0.33707404136657715,0.34705352783203125,0.0,0.0069377175370306165,2.191440929318903,15.486274941177498,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,a530b357ad08f0fa98a8d1a2afa85495c38feccdc2619abb6c26829b78a9a9ec
1,81,9,2.5435831546783447,2.495731830596924,2.4633073806762695,0.0324244499206543,0.0802757740020752,0.0,-0.0004673673893509411,2.5043429862713293,15.453828986564561,True,480758,2e7cb2a6b5ea261a32c8cd3f5d5656654ae357fd4143176f61f78e9a9b1d8e7d,80998d439c44813e51c71d629c0cf52105f07c1cf0d589c9edf0a4f990a8a178,06d7f844f996f0066d7cbc9ea324dc63d62782c0ec201c6fcc11ccb60879a6f9
1,93,0,2.702329158782959,2.6766223907470703,2.243424892425537,0.4331974983215332,0.4589042663574219,0.0,0.00024036950034413344,2.540494341103152,15.431840963869103,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,5819d85e27ce2802c70d1dc05aae1e784069455873808840b7a934502697bbfb
