round,accuracy,Gamma,hungarian_score,baseline_score,changed_pairs,changed_fraction,assignment_margin,margin_per_K,margin_per_Q_std,Q_std,Q_interaction_std,probe_seconds,reliability_probe_seconds,formal_training_seconds,matching_seconds,peak_gpu_memory_bytes,G_mean,G_std,G_interaction_std,A_mean,A_std,A_interaction_std,D_mean,D_std,D_interaction_std,C_mean,C_std,C_interaction_std,D_positive_ratio
11,33.19,1.1369848710789927,11.369848710789928,2.688749121830297,7,0.7,0.04807411032530595,0.0048074110325305956,0.015453795162588857,3.110828752388644,1.3985620505336291,50.238081500006956,0.0,35.37742239999352,0.0003519000019878149,403261440,-87.30674153447151,171.33795619639346,83.09580965668813,-87.44918901085853,171.33140328658084,83.1628030640015,87.45036561727524,171.33080242236952,83.16229180340609,0.0017488222969587654,0.007164701676323307,0.004174880333258692,0.98
12,33.56,1.11851791903301,11.185179190330098,1.8608514563447713,8,0.8,0.28159970529153355,0.028159970529153356,0.09292395939817515,3.0304316251193195,0.9162447557901374,48.915046399997664,0.0,37.79952860000776,0.0003378000110387802,403261440,-47.37871257305145,48.54971745225624,14.862818673011917,-47.48213029384613,48.57695580116705,14.854866242884922,47.48213029384613,48.57695580116705,14.854866242884922,0.0007472775347137445,0.0039433171178433,0.002689042236541726,1.0
13,32.39,0.5568825117988805,5.568825117988805,-1.1862709947391414,10,1.0,0.00017025967922013052,1.702596792201305e-05,5.580173474843809e-05,3.051153875191956,0.9693039636425886,50.5578089000046,0.0,38.308385800002725,0.0003277999931015074,403261440,-129.63460592985155,310.50379534862367,103.18589330758516,-129.80921759843827,310.5808186766933,103.20533377543947,129.80921759843827,310.5808186766933,103.20533377543947,0.00011058143071476324,0.004753606918925864,0.003611781316135018,1.0
14,35.43,1.1216347921811893,11.216347921811893,2.0737823825750676,9,0.9,0.13481764298469834,0.013481764298469834,0.04419459423958302,3.050546006912957,1.377732793912224,50.11319889999868,0.0,37.00899990000471,0.0004413999995449558,403261440,-145.98903158545494,185.88192512364583,83.70852085981994,-146.18428480625153,185.9070454111404,83.74469149336116,146.18428480625153,185.9070454111404,83.74469149336116,0.00047429513285006657,0.005264110128397278,0.0031537800053661673,1.0
15,34.05,1.5534098905443376,15.534098905443376,1.4600244940865534,10,1.0,0.1494057357447307,0.01494057357447307,0.050018904772560976,2.986985349321176,1.6226993076338807,46.10175879999588,0.0,35.46866710000904,0.0005583000020124018,403261440,-64.66531431257725,71.86828959433531,39.654801580710476,-64.86449293613434,71.94119774896951,39.73341681678914,64.86449293613434,71.94119774896951,39.73341681678914,0.001914512365763635,0.0046513432732538055,0.0032675188720180577,1.0
16,35.53,1.1279020200207184,11.279020200207183,0.3172250743425242,10,1.0,0.014920495757333896,0.0014920495757333896,0.004892908784390936,3.049412203418213,1.416331888083573,47.47912709999946,0.0,38.90814299999329,0.0005827999993925914,403261440,-117.601326277256,181.61829979712425,85.2597657956743,-117.84271562576293,181.60434026367295,85.26958566296756,117.84271562576293,181.60434026367295,85.26958566296756,0.0037978534086195665,0.005637347710152075,0.0036665782140542654,1.0
17,33.71,1.4831438992230035,14.831438992230035,5.452245997229249,9,0.9,0.09195126198688541,0.009195126198688541,0.02995150240473872,3.0700049948859167,1.4558220839115303,46.52371529999073,0.0,32.55786960000114,0.0005887999868718907,403261440,-126.43076412081719,124.47575305727085,59.66935796130523,-126.63971175670623,124.5500573906548,59.664421591578176,126.63971175670623,124.5500573906548,59.664421591578176,0.00021179645177369567,0.003363187691443282,0.0027971092995996124,1.0
18,39.85,2.158319798205577,21.58319798205577,1.5527211113553552,10,1.0,0.24121063091029527,0.024121063091029526,0.07831409550416005,3.0800410750767355,2.0259078694349455,45.01766040000075,0.0,35.204243999993196,0.0005711999983759597,403261440,-73.11362695813179,35.04310113508292,23.368621348898927,-73.29659873723983,35.089226776127994,23.348274440590867,73.29659873723983,35.089226776127994,23.348274440590867,0.0021566898398260436,0.00398584745286847,0.002782699465124357,1.0
19,36.49,1.6488986199199822,16.48898619919982,3.4773919808178664,10,1.0,0.15822446550910385,0.015822446550910384,0.05146306781431166,3.074524551859349,1.4924235248981441,45.377530900004786,0.0,31.555763500000467,0.0005586000042967498,403261440,-44.792350912094115,38.33421067629304,19.14921383907834,-44.87212434530258,38.378765167059754,19.21955844486823,44.87212434530258,38.378765167059754,19.21955844486823,9.742650266654822e-05,0.003663681167614211,0.0025802600453944573,1.0
20,36.67,1.6061135414665881,16.06113541466588,-0.2939379168460191,7,0.7,0.00028257771025508305,2.8257771025508305e-05,9.31118586644284e-05,3.0348197781496595,1.433078604270928,44.60893770000257,89.89003669998783,31.385555900007603,0.00041190000774804503,403261440,-68.768668166399,51.002602947664435,24.737122653384194,-68.92261038303376,51.0879738031386,24.798672008947868,68.9296083498001,51.078483580769394,24.795892090926014,0.0022355130680364677,0.0034959967712320937,0.002746809394783644,0.99
