round,accuracy,Gamma,hungarian_score,baseline_score,changed_pairs,changed_fraction,assignment_margin,margin_per_K,margin_per_Q_std,Q_std,Q_interaction_std,probe_seconds,reliability_probe_seconds,formal_training_seconds,matching_seconds,peak_gpu_memory_bytes,G_mean,G_std,G_interaction_std,A_mean,A_std,A_interaction_std,D_mean,D_std,D_interaction_std,C_mean,C_std,C_interaction_std,D_positive_ratio,delta_fedrad_minus_clean,mean_reset_delta_norm,mean_active_reset_kernels,total_active_reset_kernels
44,46.08,0.8021066280921746,8.021066280921746,-2.8836423979773516,8,0.8,0.1298736202665971,0.01298736202665971,0.042767278624329705,3.036752032024638,0.9971307422469609,14.392006199999969,0.0,9.737235800000008,0.00034099999993486563,425673728,-165.7309476727247,179.47928253951258,60.629926090274054,-165.9569790971279,179.54133576904505,60.67525314464949,165.9569790971279,179.54133576904505,60.67525314464949,0.002710048931558454,0.004105842296139686,0.002819878296587664,1.0,0.37999999999999545,8.442194192538464,75.0,750
45,45.85,1.5693042035084004,15.693042035084003,-4.570224876786394,9,0.9,0.29305425382426975,0.029305425382426975,0.09703754409398448,3.020008972407997,1.2840582751021121,14.386568599999919,0.0,10.69094250000012,0.0003145000000586151,425608192,-95.11575287640095,82.97337178649208,36.75576087984086,-95.29011164188385,83.00957715249862,36.80641253747336,95.29011164188385,83.00957715249862,36.80641253747336,0.004000179213705301,0.004330479669495376,0.002576615568879648,1.0,2.3700000000000045,8.32560124792057,75.0,750
46,53.93,1.0827994981342104,10.827994981342103,2.3808987607306307,9,0.9,0.1166363002375359,0.01166363002375359,0.039484789516900834,2.9539552233806794,0.9191004496665086,14.153530700000147,0.0,8.630365700000084,0.0003237999999328167,425608192,-355.313863645792,298.13713647278325,96.34309341327476,-355.6073608851433,298.218464441309,96.38251050945205,355.6073608851433,298.218464441309,96.38251050945205,0.002972450650926011,0.003286076840928211,0.0020768291239286678,1.0,-0.22999999999999687,8.201421678610739,75.0,750
47,51.4,2.35086795790869,23.508679579086902,-5.085240924783417,10,1.0,0.19078348740798035,0.019078348740798036,0.06455731224420112,2.955257596324691,1.9430003342930875,14.231213199999956,0.0,9.275709300000017,0.00031829999988985946,425608192,-64.06371032834053,43.98279082496854,29.619658980349087,-64.21824102878571,44.06197946702956,29.672127320952924,64.21824102878571,44.06197946702956,29.672127320952924,0.0040978106985896465,0.0038223242593328796,0.0030066192366165674,1.0,-1.1900000000000048,8.216289283142833,75.0,750
48,48.19,1.362068062352773,13.62068062352773,-0.38868101795504245,9,0.9,0.0028903794494254953,0.0002890379449425495,0.000981099835915118,2.9460604758225264,1.3116449921966817,14.113358900000094,0.0,10.04960210000013,0.00039209999999911815,426198016,-112.9845862993598,113.27875894597969,52.78099478296364,-113.15555380880832,113.34609769624822,52.86522225245107,113.15555380880832,113.34609769624822,52.86522225245107,0.0032465700367603294,0.003872115623732011,0.003035328343255163,1.0,-1.2100000000000009,8.134316972183335,75.0,750
49,53.71,1.0182609915855765,10.182609915855764,0.34572162491587183,8,0.8,0.005194532321302958,0.0005194532321302958,0.0017213882641087855,3.01764130127396,0.8030516220442931,14.071829900000012,0.0,9.443524999999909,0.00033639999992374214,425608192,-203.07521634697915,157.45445589262258,44.59909015120459,-203.331216558218,157.49127501358808,44.68012999415337,203.331216558218,157.49127501358808,44.68012999415337,0.0026501202490086732,0.003479557748967076,0.0025487721231745274,1.0,0.00999999999999801,7.931284787891956,75.0,750
50,49.9,1.1080574185865915,11.080574185865915,4.04902153965789,8,0.8,0.04301192976612711,0.004301192976612711,0.014317675251711636,3.0041140764793615,0.882015113819232,14.135464700000057,0.0,8.215853199999856,0.000324099999943428,425608192,-173.23500394046306,149.75439723075652,47.156110151110184,-173.50666338205338,149.86940439965971,47.24671260363866,173.50666338205338,149.86940439965971,47.24671260363866,0.004596635221401399,0.004267914520059112,0.0026384801702844644,1.0,1.2299999999999969,7.85074573623106,75.0,750
51,50.96,1.0755161299617204,10.755161299617205,3.763738577751815,9,0.9,0.00025683751152882905,2.5683751152882907e-05,8.585655421993874e-05,2.99147239092415,1.5192478222211538,14.664476199999854,0.0,8.47668079999994,0.0003404000001410168,425608192,-80.67044854581356,79.17254116156484,39.927505020464636,-80.82243950664997,79.1845737509009,39.94222444141523,80.82243950664997,79.1845737509009,39.94222444141523,0.0042857222880626,0.0031994140781100686,0.002304316717881604,1.0,-2.259999999999998,7.74478982937336,74.0,740
52,55.06,1.0527792282448514,10.527792282448514,-0.5630839585953107,9,0.9,0.005295438270705333,0.0005295438270705333,0.0017658341910137584,2.9988309761208343,0.8741590362173249,14.440916699999889,0.0,10.566097300000138,0.00033389999998689746,425608192,-187.13958108127116,220.09940891160153,68.77491223945869,-187.34283288121225,220.16720364785226,68.8191185154192,187.51181406378745,220.02265482031532,68.8191185154192,0.0029003432058423272,0.0035082872898193566,0.0022998259697373873,0.9,-0.4099999999999966,7.675840400794833,74.0,740
53,47.56,0.8441367143666649,8.44136714366665,-3.430576549010837,9,0.9,0.07386872865556349,0.007386872865556349,0.025124869495862873,2.9400641729791634,1.0289034055735402,13.92597539999997,0.0,8.49191350000001,0.00033239999993384117,425608192,-281.4625260198116,421.59539680033123,147.02187760720966,-281.7068716490269,421.64734761367816,147.04974373039676,281.7068716490269,421.64734761367816,147.04974373039676,0.004612347888637669,0.003402530348575477,0.0023165405497779495,1.0,-1.3900000000000006,7.501539747273822,74.0,740
54,53.55,1.195265460806715,11.95265460806715,6.296513615249592,9,0.9,0.10932407859998783,0.010932407859998782,0.0376797657067202,2.901400169282099,1.1231510286730952,13.800003199999992,0.0,10.010505400000056,0.00036659999977928237,426198016,-335.5543047237396,234.3460116470546,92.16599670274485,-335.7938901817799,234.496100657305,92.23066970467563,335.7938901817799,234.496100657305,92.23066970467563,0.0032478029156929222,0.0033356888518447595,0.0021721403254116455,1.0,-1.1799999999999997,7.4464872936421,74.0,740
55,54.06,1.663226670397836,16.63226670397836,4.496013211933343,10,1.0,0.0991405737103257,0.00991405737103257,0.03352104607840445,2.9575620485840353,1.5361429276459941,13.830674300000283,0.0,9.69060430000036,0.0003652000000329281,425608192,-98.43183865875005,64.1866718175598,34.65491517837994,-98.68807881355286,64.2783299149205,34.772101090397484,98.68807881355286,64.2783299149205,34.772101090397484,0.0033223695632372263,0.003543615615053367,0.0027173942693287487,1.0,1.0800000000000054,7.2554889842761785,74.0,740
56,46.92,1.3523700546291708,13.523700546291709,-1.3138770490194875,10,1.0,0.49736920451159605,0.04973692045115961,0.16952788943479719,2.933848856195967,1.2449389813220173,14.836706699999922,0.0,9.035601000000042,0.0003320000000712753,426198016,-83.09604921102523,85.26741601628927,36.83049620382176,-83.30990443110466,85.34162365285637,36.88213940105817,83.30990443110466,85.34162365285637,36.88213940105817,0.007551673340121645,0.0035914371396878505,0.002875267109762218,1.0,-0.769999999999996,7.119496165705613,74.0,740
57,48.73,0.7762506683132652,7.762506683132652,1.702024667331159,9,0.9,0.08012900025490133,0.008012900025490132,0.026539509157583175,3.0192344469945085,0.7341044142768948,14.016526200000044,0.0,8.94804239999985,0.00030459999970844365,425673728,-255.60662101149558,348.96097290747633,90.2450408460154,-255.80870042324065,349.00893309386356,90.28847769083615,255.80870042324065,349.00893309386356,90.28847769083615,0.003620794336601712,0.004207932488712492,0.0027786487317003838,1.0,-0.6300000000000026,7.113387558107396,74.0,740
58,53.18,1.6768333051481328,16.768333051481328,-7.419137151034186,7,0.7,0.26884876419359216,0.026884876419359216,0.08882489784364443,3.026727536088337,1.489520537984101,13.865815000000111,0.0,9.014473799999905,0.000423799999680341,425608192,-130.0796975272894,75.40238728900484,39.42466304374781,-130.29357321739198,75.46304848528354,39.51477492052608,130.29357321739198,75.46304848528354,39.51477492052608,0.0043593742656592455,0.004394836543700034,0.0029921489525963573,1.0,-0.29999999999999716,6.993147902028542,74.0,740
59,50.76,1.2666702848846354,12.666702848846354,6.0147713919236745,8,0.8,0.47404463583545287,0.04740446358354529,0.15684596514593752,3.0223578617044913,1.0684702546416955,14.081146199999694,0.0,9.505142699999851,0.0003233000002182962,425608192,-85.7451704353094,68.07455732113797,25.752293489570853,-85.91728763699531,68.10352558673088,25.81630580280162,85.91728763699531,68.10352558673088,25.81630580280162,0.005025333725351905,0.0038049629547251634,0.0029531240785683065,1.0,-0.6200000000000045,6.916408485144738,74.0,740
60,49.74,1.2386107879311927,12.386107879311927,-9.992518071378372,10,1.0,0.16261259254204852,0.016261259254204852,0.05407841028834791,3.0069780467841545,1.4538164073486257,13.917856000000029,0.0,10.398899599999822,0.0003465999998297775,425673728,-298.4865516754985,213.36772235930167,110.53238798140687,-298.69082398295404,213.50263385604617,110.66187642207542,298.69082398295404,213.50263385604617,110.66187642207542,0.001962191477127935,0.004234684795341375,0.003062808708279556,1.0,-0.030000000000001137,6.8474524827086185,74.0,740
61,55.09,0.7969259933150219,7.969259933150219,3.9438327963730924,9,0.9,6.146156994368823e-05,6.146156994368823e-06,2.0136102023595594e-05,3.0523072376007643,0.8095315227258386,13.997885499999938,0.0,7.769842300000164,0.00032400000009147334,425608192,-140.60199438273906,156.69826723405166,40.78173128333899,-140.78325477838516,156.72295220640206,40.77650357903151,140.78325477838516,156.72295220640206,40.77650357903151,0.005540889988951586,0.004353502219801683,0.0025519978063195245,1.0,-0.509999999999998,6.746126805206887,74.0,740
62,56.7,0.8598928536475829,8.59892853647583,-5.375230822024722,9,0.9,0.059985870454315915,0.005998587045431591,0.019942324758552864,3.007967786132315,1.057557032756953,14.078453199999785,0.0,9.531997600000068,0.0003340999996908067,425935872,-194.25632192999126,315.1387908498275,116.67133874704575,-194.43514620900154,315.2404634974564,116.73233323441225,194.43514620900154,315.2404634974564,116.73233323441225,0.005932240651367546,0.003811455982745481,0.0029745573832010044,1.0,-0.14999999999999858,6.652747144196288,74.0,740
63,53.99,1.1753290606354307,11.753290606354307,1.6481553960354445,10,1.0,0.022529979186508342,0.0022529979186508343,0.00763264103748284,2.951793366918049,1.3179199373949098,14.578571300000021,0.0,8.577984100000322,0.00032439999995403923,425608192,-203.65168122112752,124.45611270384738,59.31365559978296,-203.85167590141296,124.50233212610806,59.37996298289443,203.85167590141296,124.50233212610806,59.37996298289443,0.003862598144144845,0.003588233173875542,0.0028760865346839468,1.0,1.2000000000000028,6.536075473256846,74.0,740
64,56.81,0.8238141614718197,8.238141614718197,2.1174826418247754,9,0.9,0.0005261691641429422,5.261691641429422e-05,0.0001764439857656898,2.9820748032844415,1.4109140834424665,13.847128800000064,0.0,10.120925700000043,0.00033080000002883025,425608192,-182.72136372268199,239.88800090423635,115.36286369826536,-182.8623571395874,239.92295223192403,115.41427706269889,182.8623571395874,239.92295223192403,115.41427706269889,0.005923508295577744,0.004136336615687904,0.002631016925723308,1.0,0.20000000000000284,6.478976769888179,74.0,740
65,58.12,1.089995085287208,10.89995085287208,-6.844726134211782,8,0.8,0.02097385228505999,0.002097385228505999,0.007054148849124534,2.9732647741992264,1.037128657616343,13.779713400000219,0.0,9.130121000000145,0.00033660000008239876,425608192,-118.07930014669896,113.78592051250502,41.352684739883756,-118.26702051818371,113.83381943839862,41.38433171670033,118.26702051818371,113.83381943839862,41.38433171670033,0.003954547578298342,0.0035421630662640347,0.0028639891283530365,1.0,-0.740000000000002,6.378771748042782,74.0,740
66,55.76,1.0240908639036372,10.240908639036373,6.792841099123238,8,0.8,0.06813396421185125,0.006813396421185125,0.02286328989789783,2.980059497829131,1.6671646106592393,14.408694799999921,0.0,9.022392599999876,0.00035120000029564835,425608192,-364.3839116245508,554.5305902528177,311.18739707831435,-364.58527057528494,554.6162669489605,311.22998004019115,364.58527057528494,554.6162669489605,311.22998004019115,0.0030971396102796507,0.004279495986167951,0.0023844763241821086,1.0,0.030000000000001137,6.297086061769134,74.0,740
67,56.13,0.9042640362918348,9.042640362918348,5.408543293752298,7,0.7,0.10280972238584596,0.010280972238584596,0.03390615396075024,3.0321847327437514,0.9508492052738349,14.304055499999777,0.0,7.732564700000239,0.0003171000003021618,425608192,-109.97328989088535,115.08640290782772,39.19485395014642,-110.11203770697117,115.08820147904228,39.24447802861065,110.11203770697117,115.08820147904228,39.24447802861065,0.004679811398044479,0.004347524578488374,0.0030752210173615275,1.0,-0.0799999999999983,6.172372424273708,74.0,740
68,53.62,1.257084189479973,12.57084189479973,8.871549086936286,7,0.7,0.03207946172823917,0.003207946172823917,0.010875385973765408,2.9497308698398523,1.4892740632554449,14.766651600000387,0.0,10.824604999999792,0.00034080000023095636,425608192,-281.55116071879866,302.4802207190313,157.28821660396642,-281.74962292909623,302.5425470281332,157.3310583763266,281.74962292909623,302.5425470281332,157.3310583763266,0.00489087726644893,0.004053832440120005,0.0027720816359447864,1.0,-2.0600000000000023,6.100225791776388,74.0,740
69,58.21,2.083879598771051,20.838795987710512,7.609349193947474,9,0.9,0.8152903176442372,0.08152903176442372,0.27592569912037707,2.95474586181461,1.6713593550196189,14.181273600000168,0.0,9.300125599999774,0.00031409999974130187,425608192,-153.62250061392785,84.84742953315205,49.744232992562665,-153.8275392138958,84.87567295036133,49.79581917935803,153.8275392138958,84.87567295036133,49.79581917935803,0.005488506274694247,0.003998898424674401,0.003066342155829175,1.0,2.3200000000000003,6.060570568616336,74.0,740
70,53.67,1.2600736395121017,12.600736395121018,2.4374845463708787,10,1.0,0.1363151245837244,0.01363151245837244,0.045660496711160174,2.9854060818923758,1.1378766798083297,14.089722100000017,0.0,9.41111490000003,0.00032920000012381934,425608192,-159.24518825531007,144.9624840098296,58.06518135947693,-159.46251942038535,145.05368072840858,58.12724611050963,159.46251942038535,145.05368072840858,58.12724611050963,0.0050867201007677495,0.002980491702151495,0.002112473332039898,1.0,1.5100000000000051,5.981097446328558,74.0,740
71,55.54,0.7489207903060803,7.4892079030608025,6.289223011950053,7,0.7,0.03419082666706785,0.003419082666706785,0.011454318299068393,2.9849726342814025,1.110052818825995,14.1379179999999,0.0,9.172545099999752,0.000330399999711517,427642880,-418.0351218187809,840.1768259491078,322.02011537712616,-418.20429593086243,840.2146214791196,322.0412215435052,418.20429593086243,840.2146214791196,322.0412215435052,0.005331038762731512,0.0036407723512105984,0.002622280542531484,1.0,0.6799999999999997,5.860466314966229,74.0,740
72,45.31,0.8984050286292737,8.984050286292737,-0.3928757620627318,9,0.9,0.00044054270593996137,4.405427059399614e-05,0.00014742865742767782,2.988175525888328,0.8179444665707813,14.166036200000235,0.0,9.668979299999592,0.000356399999873247,425608192,-94.77833923339844,115.99644632855531,34.069635707922274,-94.89673697471619,116.09686139421,34.14037769882468,94.89673697471619,116.09686139421,34.14037769882468,0.0050678221273858905,0.0035025815283549334,0.0025946119313522177,1.0,0.12000000000000455,5.792944889781419,74.0,740
73,58.04,1.2260650707415919,12.260650707415918,-1.9656621239860863,7,0.7,0.20741529934935699,0.0207415299349357,0.07115326169164277,2.915049773097313,1.23837879104866,14.251244399999905,0.0,10.129761199999848,0.0003818999998657091,425608192,-385.42668771862986,262.3969646578646,108.99768440975298,-385.7037748122215,262.54712549394014,109.01479476840734,385.7037748122215,262.54712549394014,109.01479476840734,0.0047630429346598654,0.0043847268624879875,0.002137103751119759,1.0,0.240000000000002,5.630999556231755,74.0,740
74,54.59,1.0815609956045238,10.815609956045238,-3.3068393426339555,8,0.8,0.010010867536578871,0.0010010867536578872,0.003288058057553395,3.0446139822810303,0.9884927615265664,14.407078500000353,0.0,8.67902019999974,0.0003374999996594852,425608192,-106.97942002803087,88.32494195381972,30.400148535050956,-107.1608020722866,88.34770737858301,30.431392015537376,107.1608020722866,88.34770737858301,30.431392015537376,0.003716943467858322,0.00331942424298088,0.0024880440429959163,1.0,0.3100000000000023,5.6455824308269715,74.0,740
75,55.42,1.092564108059015,10.92564108059015,-3.7617499158831205,9,0.9,0.06516896392510318,0.006516896392510319,0.02167216453624248,3.007035306331343,0.9993401611328819,15.191706300000078,0.0,9.284415600000102,0.0003102000000581029,425608192,-353.74430024743083,289.61323507701627,103.90909609647501,-353.9578513067961,289.70175576415414,103.99111224416944,353.9578513067961,289.70175576415414,103.99111224416944,0.004640903482320452,0.004424389588187942,0.003123525498542376,1.0,0.20000000000000284,5.511799598624671,74.0,740
76,60.67,0.8859134850395988,8.859134850395987,-3.818491161791327,9,0.9,0.07622663550152708,0.007622663550152708,0.02474015200217782,3.081090023004589,0.9109752869082933,14.829827800000203,0.0,9.319886100000076,0.0003216999998585379,425608192,-285.0743946042657,341.22235454623564,102.12131877541832,-285.3084467357397,341.2533896702141,102.10438438005406,285.3084467357397,341.2533896702141,102.10438438005406,0.006295594971575482,0.004261073278508063,0.002889018377010122,1.0,-1.3099999999999952,5.440052423497488,74.0,740
77,58.97,0.6542477399854861,6.542477399854861,3.5807119703085046,7,0.7,0.08380948774330399,0.0083809487743304,0.02801464316157299,2.9916314571610694,0.6292743890293967,14.410763000000316,0.0,7.694911700000375,0.0003400000000510772,425608192,-604.10555151999,965.7464777812208,218.11028390178797,-604.2746472656727,965.8205349882344,218.15907859641973,604.2746472656727,965.8205349882344,218.15907859641973,0.00397650699360799,0.003697501002017766,0.0027532791241673326,1.0,-0.8900000000000006,5.406677446274172,74.0,740
78,58.28,1.0114912858424396,10.114912858424397,-0.49941416248124204,10,1.0,0.012983517417517021,0.001298351741751702,0.00429823777339355,3.0206605827825714,0.8502906960035413,14.733022699999765,0.0,9.795493799999804,0.00032499999997526174,425608192,-404.33692512720825,399.97477259207216,119.00336440719556,-404.5529656761885,400.0281701936084,119.04285498165346,404.5529656761885,400.0281701936084,119.04285498165346,0.0036654196779480684,0.003564990374028908,0.0026239532688900106,1.0,1.0,5.381386075352086,74.0,740
79,57.39,0.7628008239849444,7.628008239849444,1.1394079235415189,10,1.0,0.06663188774003448,0.006663188774003448,0.022041668674270404,3.0229965219382398,0.8282298236998997,14.410257099999853,0.0,9.893501300000025,0.000339599999733764,425608192,-187.90163506805897,171.15196904288007,50.58529245429508,-188.07047217130662,171.15019417682134,50.643980892188026,188.07047217130662,171.15019417682134,50.643980892188026,0.004703121107396308,0.004060326271256444,0.002834733800014408,1.0,-0.5700000000000003,5.247765159674324,74.0,740
80,53.91,0.6154654887016502,6.154654887016502,-2.799324126638396,10,1.0,0.03273170677623227,0.0032731706776232272,0.010943257417737426,2.991038730678029,0.6800893428285901,15.182828500000142,0.0,8.473426800000198,0.000314799999614479,425608192,-240.01555813014508,284.92288855266776,69.7614590942596,-240.15625324487686,284.96707492012564,69.79235934245317,240.15625324487686,284.96707492012564,69.79235934245317,0.003953199766705041,0.003017617087115765,0.002461593300641791,1.0,0.1699999999999946,5.2130077999072695,74.0,740
81,56.01,1.4341025553832578,14.341025553832578,-0.07846276610378572,9,0.9,0.48896634742490974,0.04889663474249097,0.16706288668032543,2.926840048924487,1.2926941634146627,15.174589200000355,0.0,7.224540000000161,0.00032000000010157237,424887296,-140.64663783073425,88.35857428495896,39.391556702231675,-140.84095921039582,88.4085762438506,39.41858626009271,140.84095921039582,88.4085762438506,39.41858626009271,0.005038236531993675,0.0043809754005039265,0.003052140359869687,1.0,0.6000000000000014,5.0929970453401125,74.0,740
82,61.22,0.8855699826159684,8.855699826159684,-0.2583200014919739,8,0.8,0.0360923562139952,0.00360923562139952,0.011710303647677299,3.0821025056129954,0.7483365887792396,14.813435499999741,0.0,9.127922899999703,0.0003245000002607412,425608192,-214.53296550244093,154.71984557488628,40.17317614295611,-214.7419741779566,154.74833480507567,40.21545568555389,214.7419741779566,154.74833480507567,40.21545568555389,0.005927116375694799,0.004350833484918234,0.0030754109589542842,1.0,4.159999999999997,5.071336362103529,74.0,740
83,58.68,0.7213424938500989,7.213424938500989,2.3063788684164184,10,1.0,0.07104549748197542,0.007104549748197542,0.02351212621225524,3.021653458330975,0.7792053066328977,14.731107200000224,0.0,8.769290499999897,0.00034800000003087916,425608192,-163.09069200634957,224.6142497875622,62.90189227887801,-163.21441095113755,224.66561832637382,62.97150902822018,163.21441095113755,224.66561832637382,62.97150902822018,0.00580294036796509,0.0038122398691875546,0.0023681469891765907,1.0,0.04999999999999716,4.9811002044992705,74.0,740
84,54.59,1.2027711548738127,12.027711548738127,7.272825972139135,7,0.7,0.07675547960385742,0.007675547960385743,0.025566561367713958,3.002182362340913,1.1579692334482117,14.531934699999965,0.0,8.85688570000002,0.0004243000003043562,425608192,-365.35323306679726,236.58378166950882,96.73595468446227,-365.56146077632906,236.6161399181977,96.80008953159297,365.56146077632906,236.6161399181977,96.80008953159297,0.004287718947755531,0.0036481557352955993,0.002475754023225298,1.0,1.0900000000000034,4.898042318534962,74.0,740
85,62.68,1.3111179656685752,13.111179656685753,1.1344659473668763,9,0.9,0.020644122980684187,0.0020644122980684187,0.006923266523655919,2.9818472118826933,1.1179445689657208,14.752069799999845,0.0,7.891301299999668,0.0003133999998681247,425673728,-150.03850668370723,111.51462188841886,44.30859010700956,-150.13810781836509,111.58036176274088,44.37021722189538,150.13810781836509,111.58036176274088,44.37021722189538,0.005230866826158337,0.004664400551681089,0.0034036718240533243,1.0,1.1899999999999977,4.829909725302416,74.0,740
86,59.87,1.107810873357875,11.07810873357875,2.3806683596255764,10,1.0,0.29671496218727,0.029671496218727,0.0983172066019316,3.017935236795474,1.208525913431529,15.08213990000013,0.0,8.3325947000003,0.0003189999997630366,425608192,-150.53379184126854,139.90991031953197,60.00708536528448,-150.68514498829842,139.94587872670448,60.06172090168631,150.68514498829842,139.94587872670448,60.06172090168631,0.00509440682187826,0.004568091672455815,0.003333419876024701,1.0,-2.970000000000006,4.814226930872631,74.0,740
87,56.52,1.1374635947553486,11.374635947553486,-6.349028687151548,10,1.0,0.09770663606053276,0.009770663606053276,0.03248774063051272,3.0074924929918327,1.0411065146624832,14.961342200000217,0.0,8.43796680000014,0.00034130000040022423,427642880,-211.12320873588322,210.27393575617486,74.61647910794872,-211.30037985801698,210.3326819639035,74.65513455132123,211.30037985801698,210.3326819639035,74.65513455132123,0.004624351427828247,0.0034511900973982286,0.002720330246255151,1.0,1.0,4.770269906351636,74.0,740
88,55.96,1.1496074774531042,11.496074774531042,-1.8741441340271812,9,0.9,0.007956854215933618,0.0007956854215933618,0.00271425104267994,2.931510052245332,1.7480446087474015,14.846122500000092,0.0,7.690662900000007,0.0003412999999454769,425608192,-339.34824919462204,351.120417539845,209.7424757142343,-339.5930487549305,351.1979451830772,209.77729309326634,339.5930487549305,351.1979451830772,209.77729309326634,0.005627489446883751,0.004661711824271288,0.0023687355297760753,1.0,1.4100000000000037,4.6454317301067745,74.0,740
89,55.33,0.8118403009641388,8.118403009641389,1.6228307576993464,7,0.7,0.1101185171631549,0.011011851716315491,0.03585117786646959,3.0715453080314297,0.6830312236462643,15.146256600000015,0.0,8.345580700000028,0.00032439999995403923,425608192,-183.03066883563994,194.42061633945642,48.77866027220766,-183.24011064708233,194.46722068154534,48.83662425042011,183.24243217647074,194.46503176833994,48.83477209790484,0.007119468968605558,0.004385652055967457,0.0029993497788893494,0.99,1.1299999999999955,4.591407010605342,74.0,740
90,66.33,0.9512551332854111,9.51255133285411,6.951479771073222,6,0.6,0.1742924584583978,0.01742924584583978,0.05701598943648114,3.056904917042068,1.1396437852930175,15.027256899999884,0.0,8.949605600000268,0.0003364999997756968,425608192,-204.28899222284556,254.6812364995108,95.21077341078642,-204.40926426947118,254.70747867247243,95.22635491836192,204.40926426947118,254.70747867247243,95.22635491836192,0.0041403117112250604,0.004055300071485933,0.0025867393752645996,1.0,0.23999999999999488,4.533200232722114,74.0,740
91,52.68,0.6811711284853574,6.811711284853574,2.456759417619085,9,0.9,0.1273027908699902,0.01273027908699902,0.042592960327465616,2.9888223286489985,1.1116427430229672,14.429185199999665,0.0,8.300445099999706,0.00034839999989344506,425608192,-299.06572799503806,498.8555834769201,191.1787212904978,-299.2330858308077,498.92683100926587,191.21918670499542,299.2330858308077,498.92683100926587,191.21918670499542,0.00641816981542587,0.004677636072159693,0.0032318626663560457,1.0,-0.04999999999999716,4.491097687502537,74.0,740
92,60.5,0.9696122321326248,9.696122321326248,2.8135540478625733,9,0.9,0.05639929996721804,0.005639929996721804,0.018778545014983463,3.0033903011238015,0.8573973072499145,15.099842100000387,0.0,9.963323800000126,0.0002939999999398424,425608192,-308.95797496974467,282.63501909743127,83.69958640219193,-309.12324318528175,282.6865157535604,83.72764392389074,309.12324318528175,282.6865157535604,83.72764392389074,0.0047086626879407475,0.0045250079218248935,0.0025599175763680792,1.0,-0.3200000000000003,4.3990758325056705,74.0,740
93,56.37,0.8049771848677489,8.049771848677489,1.161432524406356,9,0.9,0.045210437726561636,0.004521043772656164,0.014969246580690529,3.0202213239563114,1.3037643376239694,14.527652600000238,0.0,9.275256200000058,0.0003283999999439402,425608192,-668.592366143465,1040.7420258988473,458.76666165046623,-668.7290720945597,1040.7555265402875,458.7890245875434,668.7290720945597,1040.7555265402875,458.7890245875434,0.005379151409904723,0.003934803727228573,0.0027421134619569233,1.0,1.3399999999999963,4.321960152084508,74.0,740
94,55.59,0.7049320796507964,7.049320796507964,-3.7106093755718006,10,1.0,0.035056337843487384,0.0035056337843487385,0.011651359630586533,3.0087765681405405,0.6064983842197665,15.44617580000022,0.0,9.194873100000223,0.00032820000024003093,425608192,-191.06666599690914,227.9597040251836,50.2444621433445,-191.15803886175155,228.0027559458868,50.30182457946082,191.15803886175155,228.0027559458868,50.30182457946082,0.004641198674569438,0.003968539225985848,0.0034617305397998755,1.0,2.8300000000000054,4.243942612875784,74.0,740
95,59.25,0.6938695924258629,6.938695924258629,-1.599525808387405,10,1.0,0.13386537027649137,0.013386537027649137,0.04448600583295908,3.0091568746167887,0.5492920177785556,15.11736830000018,0.0,8.977005799999915,0.0003472000003057474,424824832,-149.443800817132,152.09468524856845,27.52190576525194,-149.70710224032402,152.17610924762891,27.530281387421606,149.70710224032402,152.17610924762891,27.530281387421606,0.006515824622842397,0.0029827628523298624,0.002533118844691396,1.0,-0.6199999999999974,4.221847108280838,74.0,740
96,63.18,1.245116659662427,12.45116659662427,-1.8572627126107015,10,1.0,0.005355825974739048,0.0005355825974739048,0.0017772846808283053,3.0134879530064707,1.0684412872033777,14.851643700000295,0.0,8.631353000000217,0.00034450000021024607,425608192,-237.0580166849494,183.11098528812505,65.69522638762622,-237.17836642563344,183.15131331859632,65.72591931843377,237.17836642563344,183.15131331859632,65.72591931843377,0.0050481676736682905,0.0035217206568465614,0.0024712550316562595,1.0,0.10999999999999943,4.1479744920361314,74.0,740
97,59.48,0.965383802557057,9.65383802557057,-2.94986424639787,10,1.0,0.01496975886427343,0.001496975886427343,0.0049683344654466825,3.013033637003253,1.379998436293657,15.52692100000013,0.0,9.349445199999991,0.0003176000000166823,425608192,-171.0274997150898,199.101091002824,94.40536992322055,-171.17144475340842,199.15339543986067,94.44980161271363,171.17144475340842,199.15339543986067,94.44980161271363,0.007060960095633122,0.004221883506009747,0.0025764423261027624,1.0,0.4299999999999997,4.101938636832893,74.0,740
98,62.18,0.7134939915575985,7.134939915575985,-3.2074134466867497,8,0.8,0.01906509313187854,0.0019065093131878541,0.00628984103316344,3.031093000817838,0.7519877990511613,14.89163550000012,0.0,8.388316300000042,0.00032190000001719454,425608192,-223.55282376348973,252.63927075862625,65.44419853759851,-223.694789403677,252.67360715142368,65.47465975835283,223.694789403677,252.67360715142368,65.47465975835283,0.006282424666719456,0.004324967191441028,0.002866798234720508,1.0,0.28000000000000114,4.065685831681528,74.0,740
