round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,gradient_norm,delta_norm,alignment_valid,probe_seed,support_hash,query_hash,task_hash,probe_replicate
1,80,0,2.9691970348358154,3.1530842781066895,1.8578836917877197,1.2952005863189697,1.1113133430480957,0.0,0.0008652379966074474,0.7579628886697778,21.88417551958423,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,cac28d2f2e4832aea67f5cce8f35703ae6963040f9d8eb981b3194c2c0b348e5,0
1,80,1,2.9691970348358154,2.7766528129577637,1.804551124572754,0.9721016883850098,1.1646459102630615,0.0,0.003953528179302897,0.9013374217095053,21.88260687867033,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,e4040de38f44fe0c326c7e22920574c505a658a4ddfa43ef381ae078717d1c76,0
1,80,2,2.9691970348358154,3.102156639099121,1.825527548789978,1.276629090309143,1.1436694860458374,0.0,-0.0032231952404790888,0.7297990137710515,21.955332938505993,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,8c18569ff4551148cc00eac39e7cee21ac600c902a6d6bc7cc61a40f5567cb1f,0
1,80,3,2.9691970348358154,2.835442304611206,1.8124234676361084,1.0230188369750977,1.156773567199707,0.0,0.0028597111197823685,0.7516131087120728,21.88862575228212,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,0b50b82bc5f2633d41468fa9ed6aa3e552c86c12a48fc778a0dfd95a38be78b8,0
1,80,4,2.9691970348358154,2.7361257076263428,1.8178168535232544,0.9183088541030884,1.151380181312561,0.0,0.0005612264373179812,0.8846474766755006,21.8901144093658,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,ed21c502012689cbdc73ad2b814e26c471376d1174d584edeca133e103dc33c0,0
1,80,5,2.9691970348358154,3.211839199066162,1.8595657348632812,1.3522734642028809,1.1096312999725342,0.0,0.00023934495462706197,0.6627150838546808,21.94267946448354,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,dc3e889cd6ddc9aeec5237dc9955272251fd733825273d95d3e8635b51324a15,0
1,80,6,2.9691970348358154,3.084613561630249,1.8129644393920898,1.2716491222381592,1.1562325954437256,0.0,-0.0013438939534602692,0.6922847521518828,21.88356494162415,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,891ffd837dc544774b810c047e647515a5b066ac87d49aa385dabb3718434c19,0
1,80,7,2.9691970348358154,2.8786346912384033,1.8226162195205688,1.0560184717178345,1.1465808153152466,0.0,-0.000615957812733891,0.7622925290011996,21.960874560852464,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,616898873abfb29b696e65cc7a6c58a82f7f6d4fb61be9a0447043e40c32ef7a,0
1,80,8,2.9691970348358154,2.841165781021118,1.8035120964050293,1.0376536846160889,1.1656849384307861,0.0,-0.00047966521100820423,0.6910888028355088,21.851857977543744,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,ee379f3736deea2d5b461b72e2bd355f99ff03192e3ccde1b8c307d4799ad449,0
1,80,9,2.9691970348358154,3.1331114768981934,1.8591935634613037,1.2739179134368896,1.1100034713745117,0.0,-0.00018432920201613982,0.7186489580714299,21.954620338185347,True,479761,a3d3c19d56ec14f0e1f3cd1320f63fdd83d575092a42667f8650e228c1954585,894dfd59569fc70036db6d725fca06be2fef665fd233dbaefc0ec0014c66fc53,499295b990142b14d4db91ed12814830233634296fd23b384a37c3c52dc7de5d,0
